datetime,register_no,emp_no,trans_no,upc,description,trans_type,trans_subtype,trans_status,department,quantity,Scale,cost,unitPrice,total,regPrice,altPrice,tax,taxexempt,foodstamp,wicable,discount,memDiscount,discountable,discounttype,voided,percentDiscount,ItemQtty,volDiscType,volume,VolSpecial,mixMatch,matched,memType,staff,numflag,itemstatus,tenderstatus,charflag,varflag,batchHeaderID,local,organic,display,receipt,card_no,store,branch,match_id,trans_id
2013-07-01T11:22:26Z,8,30,53,TAX,Tax,A,,,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,25058,1,0,0,9
2013-07-01T11:22:31Z,8,30,54,0005215904000,O.Plain LF Yogurt 6oz Stony,I,,,4,1,0,0.723,0.75,0.75,0.99,0,0,0,1,0,0.24,0,1,1,0,3,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,13304,1,0,0,1
2013-07-01T11:22:32Z,8,30,54,0005215904000,O.Plain LF Yogurt 6oz Stony,I,,,4,1,0,0.723,0.75,0.75,0.99,0,0,0,1,0,0.24,0,1,1,0,3,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,13304,1,0,0,3
2013-07-01T11:22:33Z,8,30,54,0005215904000,O.Plain LF Yogurt 6oz Stony,I,,,4,1,0,0.723,0.75,0.75,0.99,0,0,0,1,0,0.24,0,1,1,0,3,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,13304,1,0,0,5
2013-07-01T11:22:35Z,8,30,54,0076899001860,Omega LDL 60ct Nordic,I,,,10,1,0,14.38,29.99,29.99,29.99,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,13304,1,0,0,7
2013-07-01T11:22:36Z,8,30,54,0005215904000,O.Plain LF Yogurt 6oz Stony,I,,,4,1,0,0.723,0.75,0.75,0.99,0,0,0,1,0,0.24,0,1,1,0,3,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,13304,1,0,0,8
2013-07-01T11:22:48Z,4,17,72,0,Credit Card,T,CC,,0,0,0,0,0,-10.02,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,3,1,0,0,7
2013-07-01T11:22:54Z,8,30,54,0020124800000,Barley Corn Salad,I,,,8,0.370741,0,1.16,4.99,1.85,4.99,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,13304,1,0,0,10
2013-07-01T11:23:13Z,8,30,54,0006895802072,CoQ10 100mg 120ct NatF,I,,,10,1,0,14,26.99,26.99,26.99,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,,,2,0,0,,0,,0,0,,0,13304,1,0,0,14
2013-07-01T11:23:14Z,8,30,54,0076899001860,Omega LDL 60ct Nordic,I,,,10,1,0,14.38,29.99,29.99,29.99,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,13304,1,0,0,15
2013-07-01T11:23:15Z,4,17,72,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,8
2013-07-01T11:23:15Z,4,17,72,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,9
2013-07-01T11:23:15Z,4,17,72,TAX,Tax,A,,,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,10
2013-07-01T11:23:16Z,8,30,54,0020201000000,Cilantro Lime Pilaf,I,,,8,0.430862,0,1.3,4.99,2.15,4.99,0,1,0,1,0,0,0,7,0,0,3,1,0,0,0,0,0,,,513,0,0,,0,,0,0,,0,13304,1,0,0,16
2013-07-01T11:23:18Z,8,30,54,0056899000082,* Manufacturers Coupon,T,CP,C,10,1,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,-2,0,0,,,0,0,0,,0,,0,,,0,13304,1,0,0,17
2013-07-01T11:23:20Z,8,30,54,0056899000082,* Manufacturers Coupon,T,CP,C,10,1,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,-2,0,0,,,0,0,0,,0,,0,,,0,13304,1,0,0,18
2013-07-01T11:23:31Z,8,30,54,0000000001014,Green Patch Redemption,I,,,1,1,0,0,-0.1,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,,,4,0,0,,0,,0,-1,,0,13304,1,0,0,25
2013-07-01T11:23:35Z,6,76,36,0004150830034,AranciataRossa Soda 11.15oz SP,I,,,1,1,0,0.6,1.19,1.19,1.19,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,1
2013-07-01T11:23:46Z,6,76,36,0,Cash,T,CA,,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,5
2013-07-01T11:23:46Z,6,76,36,0,Change,T,CA,,0,0,0,0,0,8.72,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,6
2013-07-01T11:23:46Z,6,76,36,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,7
2013-07-01T11:23:46Z,6,76,36,TAX,Tax,A,,,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,8
2013-07-01T11:23:47Z,8,30,54,0,Credit Card,T,CC,,0,0,0,0,0,-92.91,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,13304,1,0,0,30
2013-07-01T11:23:57Z,8,30,54,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,13304,1,0,0,31
2013-07-01T11:23:57Z,8,30,54,DISCOUNT,Discount,I,,,0,1,0,0,-3.75,-3.75,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,13304,1,0,0,32
2013-07-01T11:23:57Z,8,30,54,TAX,Tax,A,,,0,0,0,0,0,6.79,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,13304,1,0,0,33
2013-07-01T11:24:06Z,3,95,4,0007553630080,"Cast Iron Skillet 10.25"" Lodge",I,,,9,1,0,14.67,29.99,29.99,29.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,12539,1,0,0,1
2013-07-01T11:24:10Z,3,95,4,0007234000046,2% Cottage Cheese 24oz Sch,I,,,4,1,0,3.32,4.89,4.89,4.89,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,2
2013-07-01T11:24:13Z,3,95,4,0002066210126,Lemonade 59oz Newmans,I,,,4,1,0,2.096,2.29,2.29,3.49,0,1,0,1,0,1.2,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,12539,1,0,0,3
2013-07-01T11:24:17Z,3,95,4,0074322500517,St.Paul Sourdough Round Bread,I,,,7,1,0,2.64,3.59,3.59,3.59,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,5
2013-07-01T11:24:17Z,4,17,73,0020143800000,Maple Mustard Vinaigrette,I,,,8,0.0801,0,2.72,7.99,0.64,7.99,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,1
2013-07-01T11:24:19Z,4,17,73,0020158300000,Organic Garden Salad,I,,,8,0.32032,0,2.2,9.99,3.2,9.99,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,12539,1,0,0,2
2013-07-01T11:24:30Z,3,95,4,0000000000094,Organic White Baguette,I,,,17,1,0,0.28,2.89,2.89,2.89,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,,,5,0,0,,0,,0,1,,0,12539,1,0,0,6
2013-07-01T11:24:34Z,3,95,4,0000000000503,Salad Mix Organic,I,,,2,0.29,1,0,9.79,2.84,9.79,0,0,0,1,0,0,0,1,0,0,0,0.29,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,12539,1,0,0,8
2013-07-01T11:24:37Z,4,17,73,0,Credit Card,T,CC,,0,0,0,0,0,-4.14,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,12539,1,0,0,6
2013-07-01T11:24:39Z,3,95,4,0000000000051,BANANA Organic,I,,,2,2.3,1,0,1.19,2.74,1.19,0,0,0,1,0,0,0,1,0,0,0,2.3,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,12539,1,0,0,9
2013-07-01T11:24:44Z,4,17,73,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,7
2013-07-01T11:24:44Z,4,17,73,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,8
2013-07-01T11:24:44Z,4,17,73,TAX,Tax,A,,,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,9
2013-07-01T11:24:44Z,8,30,55,0000000000065,ROLLS Jalapeno Cheese,I,,,17,1,0,0,0.89,0.89,0.89,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,1
2013-07-01T11:24:46Z,3,95,4,0000000000301,PEARS Bartlett/PackhamGreen O.,I,,,2,1,1,0,2.49,2.49,2.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,12539,1,0,0,11
2013-07-01T11:24:46Z,8,30,55,0000000000065,ROLLS Jalapeno Cheese,I,,,17,1,0,0,0.89,0.89,0.89,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,2
2013-07-01T11:24:48Z,8,30,55,0020160900000,Herb Garden Rye Sandwich,I,,,8,0.510012,0,1.5,8.49,4.33,8.49,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,3
2013-07-01T11:24:49Z,3,95,4,0020500300000,Pasture Pride Sharp Cheddar,I,,,5,0.539424,0,3.99,7.99,4.31,7.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,12
2013-07-01T11:24:49Z,8,30,55,0020017500000,Pineapple Rings Dried Organic,I,,,3,0.130362,0,6.75,11.89,1.55,11.89,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,12539,1,0,0,4
2013-07-01T11:24:51Z,3,95,4,0020549800000,Alemar Bent River Cheese,I,,,5,0.683931,0,11.97,22.59,15.45,22.59,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,13
2013-07-01T11:24:52Z,8,30,55,0020017500000,Pineapple Rings Dried Organic,I,,,3,0.149706,0,6.75,11.89,1.78,11.89,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,12539,1,0,0,5
2013-07-01T11:24:53Z,8,30,55,0020017500000,Pineapple Rings Dried Organic,I,,,3,0.169891,0,6.75,11.89,2.02,11.89,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,12539,1,0,0,6
2013-07-01T11:24:54Z,3,95,4,0085080100303,Norcino Salame 6oz Olli,I,,,13,1,0,5.38,8.49,8.49,8.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,12539,1,0,0,14
2013-07-01T11:24:56Z,8,30,55,0072243050016,O.Mango Kombucha 16oz GTs,I,,,4,1,0,2.137,2.49,2.49,3.39,0,0,0,1,0,0.9,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,12539,1,0,0,7
2013-07-01T11:24:57Z,8,30,55,0020013500000,O.Bananas Dried Whole Unswt.,I,,,3,0.410513,0,4.65,7.99,3.28,7.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,12539,1,0,0,9
2013-07-01T11:24:58Z,3,95,4,0082484311111,Prosciutto 3oz LaQuercia,I,,,13,1,0,4.24,5.99,5.99,6.99,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,15
2013-07-01T11:24:58Z,4,17,74,0000000000562,Peas Snow Organic,I,,,2,0.25,1,0,5.49,1.37,5.49,0,0,0,1,0,0,0,1,0,0,4,0.25,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,16133,1,0,0,2
2013-07-01T11:25:02Z,3,95,4,0071627000153,Orange Dk.Choc.Bar 3.2oz Chv,I,,,1,1,0,1.625,2.89,2.89,2.89,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,12539,1,0,0,17
2013-07-01T11:25:03Z,3,95,4,0071627000158,Chili CherryChoc.Bar 3.2oz Chv,I,,,1,1,0,1.628,2.89,2.89,2.89,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,12539,1,0,0,18
2013-07-01T11:25:03Z,3,95,4,0071627000155,Alm.&Salt DkChoc.Bar 3.2oz Chv,I,,,1,1,0,1.625,2.89,2.89,2.89,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,12539,1,0,0,19
2013-07-01T11:25:05Z,8,30,55,0000000015228,SNACK Sesame Sticks Garlic,I,,,3,0.43,1,1.81,3.49,1.5,3.49,0,0,0,1,0,0,0,1,0,0,0,0.43,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,12539,1,0,0,11
2013-07-01T11:25:07Z,3,95,4,0000000000443,Strawberries Silkey Local 16oz,I,,,2,1,0,0,4.49,4.49,4.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,20
2013-07-01T11:25:07Z,4,17,74,0000000000594,POTATOES Yellow C-Size Organic,I,,,2,1.23,1,0,3.89,4.78,3.89,0,0,0,1,0,0,0,1,0,0,4,1.23,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,16133,1,0,0,4
2013-07-01T11:25:09Z,3,95,4,0001943300101,Montrachet Chevre 6oz PopHill,I,,,5,1,0,2.67,4.99,4.99,4.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,12539,1,0,0,21
2013-07-01T11:25:13Z,4,17,74,0000000000826,TOMATOES Living Waters Hydro,I,,,2,1.5,1,0,3.99,5.99,4.99,0,0,0,1,0,1.5,0,1,1,0,4,1.5,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,16133,1,0,0,6
2013-07-01T11:25:15Z,3,95,4,0000000000182,ORANGES Juice/Valencia Org.,I,,,2,3.14,1,0,1.29,4.05,1.29,0,0,0,1,0,0,0,1,0,0,0,3.14,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,12539,1,0,0,23
2013-07-01T11:25:17Z,6,76,37,0074998500271,Unsc.Sunscreen SPF45 4oz Aub,I,,,11,1,0,9.57,12.79,12.79,15.99,0,1,0,0,0,3.2,0,1,1,0,2,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,24762,1,0,0,1
2013-07-01T11:25:19Z,3,95,4,0000000000383,GARLIC Non-Local Organic,I,,,2,0.16,1,0,5.99,0.96,5.99,0,0,0,1,0,0,0,1,0,0,0,0.16,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,12539,1,0,0,25
2013-07-01T11:25:20Z,8,30,55,0,Cash,T,CA,,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,15
2013-07-01T11:25:20Z,8,30,55,0,Change,T,CA,,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,16
2013-07-01T11:25:20Z,8,30,55,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,17
2013-07-01T11:25:20Z,8,30,55,TAX,Tax,A,,,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,18
2013-07-01T11:25:21Z,6,76,37,0089348100141,Hand Sanitizer Wipes 10ct CW,I,,,11,1,0,1.814,3.59,3.59,3.59,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,24762,1,0,0,3
2013-07-01T11:25:25Z,6,76,37,0089348100141,Hand Sanitizer Wipes 10ct CW,I,,,11,1,0,1.814,3.59,3.59,3.59,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,24762,1,0,0,4
2013-07-01T11:25:28Z,6,76,37,0001294431369,O.Milk&Honey Wheat Bread 24oz,I,,,17,1,0,0.964,3.99,3.99,3.99,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,24762,1,0,0,5
2013-07-01T11:25:30Z,4,17,74,0000000000366,Rhubarb Organic,I,,,2,0.94,1,0,4.79,4.5,4.79,0,0,0,1,0,0,0,1,0,0,4,0.94,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,16133,1,0,0,9
2013-07-01T11:25:31Z,7,72,65,0004227200040,Macaroni&Soy Cheese 9oz Amy,I,,,6,1,0,2.368,3.89,3.89,3.89,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,2,0,0,,0,,0,3,,0,20386,1,0,0,1
2013-07-01T11:25:32Z,8,30,56,0003826185766,Prepared Horseradish 5oz Bub,I,,,4,1,0,1.613,2.89,2.89,2.89,0,0,0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,17394,1,0,0,1
2013-07-01T11:25:33Z,6,76,37,0060850305085,Frag-Free Hand Sanz 2oz AT,I,,,11,1,0,1.44,2.29,2.29,2.29,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,24762,1,0,0,6
2013-07-01T11:25:33Z,7,72,65,0083418300303,O.Yukon Hash Browns 16oz AF,I,,,6,1,0,1.923,2.99,2.99,2.99,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,2,0,0,,0,,0,1,,0,20386,1,0,0,2
2013-07-01T11:25:34Z,7,72,65,0002428435411,O.Sweet Corn 10oz Sno,I,,,6,1,0,1.81,2.39,2.39,2.39,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,20386,1,0,0,3
2013-07-01T11:25:35Z,4,17,74,0000000000331,Plum Organic,I,,,2,0.75,1,0,2.99,2.24,2.99,0,0,0,1,0,0,0,1,0,0,4,0.75,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16133,1,0,0,11
2013-07-01T11:25:35Z,6,76,37,0060850305085,Frag-Free Hand Sanz 2oz AT,I,,,11,1,0,1.44,2.29,2.29,2.29,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,24762,1,0,0,7
2013-07-01T11:25:36Z,7,72,65,0004227200033,Tofu Veg.Lasagna 9.5oz Amy,I,,,6,1,0,3.048,4.99,4.99,4.99,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,2,0,0,,0,,0,3,,0,20386,1,0,0,4
2013-07-01T11:25:37Z,8,30,56,0000000000515,Dill Fresh Organic,I,,,2,1,0,0,1.99,1.99,1.99,0,0,0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,17394,1,0,0,2
2013-07-01T11:25:39Z,6,76,37,0060850305085,Frag-Free Hand Sanz 2oz AT,I,,,11,1,0,1.44,2.29,2.29,2.29,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,24762,1,0,0,8
2013-07-01T11:25:39Z,7,72,65,0075928300134,GF Sesame Crackers 4oz BTN,I,,,1,1,0,2.343,3.99,3.99,3.99,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,2,0,0,,0,,0,0,,0,20386,1,0,0,5
2013-07-01T11:25:40Z,4,17,74,0000000000152,Grapes Green Organic,I,,,2,2.04,1,0,3.49,7.12,3.49,0,0,0,1,0,0,1.04,1,2,0,4,2.04,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16133,1,0,0,13
2013-07-01T11:25:40Z,4,17,74,0000000000152,Grapes Green Organic,I,,M,2,1,0,0,-1.04,-1.04,-1.04,0,0,0,1,0,0,-1.04,3,20,8,4,0,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16133,1,0,0,41
2013-07-01T11:25:40Z,7,72,65,0065762251500,O.Peach Oo-La-Long Tea 16oz,I,,,1,1,0,0.918,1.69,1.69,1.69,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,20386,1,0,0,6
2013-07-01T11:25:40Z,8,30,56,0000000000741,Beets Greentop Organic,I,,,2,1,0,0,3.29,3.29,3.29,0,0,0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,17394,1,0,0,3
2013-07-01T11:25:42Z,4,17,74,0020414100000,CrmFilled Choc.Cupcake/Ganache,I,,,8,1,0,0.28,1.89,1.89,1.89,0,0,0,1,0,0,0,7,0,0,4,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,16133,1,0,0,14
2013-07-01T11:25:44Z,3,95,4,0,Credit Card,T,CC,,0,0,0,0,0,-112.3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,12539,1,0,0,29
2013-07-01T11:25:44Z,7,72,65,0001583900130,O.WW Tortillas 10oz GarE,I,,,4,1,0,1.534,2.69,2.69,2.69,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,20386,1,0,0,7
2013-07-01T11:25:45Z,7,72,65,0001583900130,O.WW Tortillas 10oz GarE,I,,,4,1,0,1.534,2.69,2.69,2.69,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,20386,1,0,0,8
2013-07-01T11:25:47Z,7,72,65,0008425327117,Orig.Enr.Rice Dream 64oz Imag,I,,,4,1,0,2.582,3.99,3.99,3.99,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,2,0,0,,0,,0,0,,0,20386,1,0,0,9
2013-07-01T11:25:48Z,4,17,74,0000000000574,Pepper Bell Red Organic,I,,,2,0.27,1,0,5.69,1.54,5.69,0,0,0,1,0,0,0,1,0,0,4,0.27,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16133,1,0,0,16
2013-07-01T11:25:48Z,6,76,37,0081076600004,Eggs O.Larrys Medium Dozen,I,,,4,1,0,0,3.69,3.69,3.69,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,24762,1,0,0,9
2013-07-01T11:25:48Z,8,30,56,0020015600000,O.Mango Dried Unsweetened,I,,,3,0.190173,0,5.59,10.99,2.09,10.99,0,0,0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,17394,1,0,0,4
2013-07-01T11:25:50Z,3,95,4,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,30
2013-07-01T11:25:50Z,3,95,4,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,31
2013-07-01T11:25:50Z,3,95,4,TAX,Tax,A,,,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,12539,1,0,0,32
2013-07-01T11:25:50Z,7,72,65,0005844970801,O.Cinn.Date Manna Bread 14oz,I,,,6,1,0,2.681,3.29,3.29,4.99,0,0,0,1,0,1.7,0,1,1,0,1,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,20386,1,0,0,10
2013-07-01T11:25:52Z,8,30,56,0000000000379,Ginger Root Organic,I,,,2,0.06,1,0,6.99,0.42,6.99,0,0,0,1,0,0,0,1,0,0,10,0.06,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,17394,1,0,0,5
2013-07-01T11:25:53Z,7,72,65,0004157005617,Original Almond Breeze 64oz BD,I,,,4,1,0,2.685,2.99,2.99,4.49,0,0,0,1,0,1.5,0,1,1,0,1,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,20386,1,0,0,12
2013-07-01T11:25:56Z,8,30,56,0089893200100,Yons Kimchi 16oz,I,,,4,1,0,3.45,4.79,4.79,4.79,0,0,0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,17394,1,0,0,6
2013-07-01T11:25:57Z,4,17,74,0000000000179,CITRUS Lemon Organic,I,,,2,1.05,1,0,2.49,2.61,2.49,0,0,0,1,0,0,0,1,0,0,4,1.05,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16133,1,0,0,17
2013-07-01T11:25:57Z,7,72,65,0007341619763,O.Short Brown Rice 32oz Lund,I,,,1,1,0,3.223,5.99,5.99,5.99,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,20386,1,0,0,14
2013-07-01T11:25:59Z,7,72,65,0007341619763,O.Short Brown Rice 32oz Lund,I,,,1,1,0,3.223,5.99,5.99,5.99,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,20386,1,0,0,15
2013-07-01T11:26:00Z,8,30,56,0001878777808,Rose Liquid Soap 8oz DrB,I,,,11,1,0,3.11,5.99,5.99,5.99,0,1,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,,,0,0,0,,0,,0,3,,0,17394,1,0,0,7
